row_type,backend,N,iteration,measure,seconds
ITER,FLINT,14,16,keygen,0.788749
ITER,FLINT,14,17,keygen,0.674669
ITER,FLINT,14,18,keygen,0.789478
ITER,FLINT,14,19,keygen,0.683703
ITER,FLINT,14,20,keygen,0.751799
ITER,FLINT,14,21,keygen,0.786485
ITER,FLINT,14,22,keygen,0.789314
ITER,FLINT,14,23,keygen,1.018982
ITER,FLINT,14,24,keygen,0.951478
SUMMARY,FLINT,14,,keygen_avg,0.777737
ITER,FLINT,15,0,keygen,0.893753
ITER,FLINT,15,1,keygen,0.750176
ITER,FLINT,15,2,keygen,0.683285
ITER,FLINT,15,3,keygen,0.764711
ITER,FLINT,15,4,keygen,0.775069
ITER,FLINT,15,5,keygen,0.756167
ITER,FLINT,15,6,keygen,1.050142
ITER,FLINT,15,7,keygen,1.083778
ITER,FLINT,15,8,keygen,1.487204
ITER,FLINT,15,9,keygen,1.242073
ITER,FLINT,15,10,keygen,0.945913
ITER,FLINT,15,11,keygen,0.770231
ITER,FLINT,15,12,keygen,0.922050
ITER,FLINT,15,13,keygen,0.780731
ITER,FLINT,15,14,keygen,0.913840
ITER,FLINT,15,15,keygen,0.908469
ITER,FLINT,15,16,keygen,1.049982
ITER,FLINT,15,17,keygen,1.142755
ITER,FLINT,15,18,keygen,0.903328
ITER,FLINT,15,19,keygen,0.774615
ITER,FLINT,15,20,keygen,0.892525
ITER,FLINT,15,21,keygen,0.785899
ITER,FLINT,15,22,keygen,0.910155
ITER,FLINT,15,23,keygen,0.906975
ITER,FLINT,15,24,keygen,0.844450
SUMMARY,FLINT,15,,keygen_avg,0.917531
ITER,FLINT,16,0,keygen,0.954967
ITER,FLINT,16,1,keygen,1.009633
ITER,FLINT,16,2,keygen,1.067181
ITER,FLINT,16,3,keygen,1.315682
ITER,FLINT,16,4,keygen,1.051120
ITER,FLINT,16,5,keygen,1.121063
ITER,FLINT,16,6,keygen,0.904487
ITER,FLINT,16,7,keygen,1.004873
ITER,FLINT,16,8,keygen,0.883738
ITER,FLINT,16,9,keygen,1.021025
ITER,FLINT,16,10,keygen,1.028886
ITER,FLINT,16,11,keygen,0.905338
ITER,FLINT,16,12,keygen,1.018624
ITER,FLINT,16,13,keygen,1.025265
ITER,FLINT,16,14,keygen,1.291937
ITER,FLINT,16,15,keygen,1.167347
ITER,FLINT,16,16,keygen,0.946267
ITER,FLINT,16,17,keygen,0.975461
ITER,FLINT,16,18,keygen,0.887911
ITER,FLINT,16,19,keygen,1.038717
ITER,FLINT,16,20,keygen,1.031814
ITER,FLINT,16,21,keygen,1.396419
ITER,FLINT,16,22,keygen,1.149967
ITER,FLINT,16,23,keygen,0.918243
ITER,FLINT,16,24,keygen,1.009199
SUMMARY,FLINT,16,,keygen_avg,1.045007
ITER,FLINT,18,0,keygen,1.122219
ITER,FLINT,18,1,keygen,1.253366
ITER,FLINT,18,2,keygen,1.487452
ITER,FLINT,18,3,keygen,1.426862
ITER,FLINT,18,4,keygen,1.496601
ITER,FLINT,18,5,keygen,1.316703
ITER,FLINT,18,6,keygen,1.374131
ITER,FLINT,18,7,keygen,1.123795
ITER,FLINT,18,8,keygen,1.277961
ITER,FLINT,18,9,keygen,1.219573
ITER,FLINT,18,10,keygen,1.216568
ITER,FLINT,18,11,keygen,1.221721
ITER,FLINT,18,12,keygen,1.223390
ITER,FLINT,18,13,keygen,1.220067
ITER,FLINT,18,14,keygen,1.228567
ITER,FLINT,18,15,keygen,1.286127
ITER,FLINT,18,16,keygen,1.708753
ITER,FLINT,18,17,keygen,1.281703
ITER,FLINT,18,18,keygen,1.192601
ITER,FLINT,18,19,keygen,1.122322
ITER,FLINT,18,20,keygen,1.290997
ITER,FLINT,18,21,keygen,1.427217
ITER,FLINT,18,22,keygen,1.498337
ITER,FLINT,18,23,keygen,1.152208
ITER,FLINT,18,24,keygen,1.291825
SUMMARY,FLINT,18,,keygen_avg,1.298443
ITER,FLINT,19,0,keygen,1.410544
ITER,FLINT,19,1,keygen,1.316390
ITER,FLINT,19,2,keygen,1.351889
ITER,FLINT,19,3,keygen,1.367715
