row_type,backend,N,iteration,measure,seconds
ITER,FLINT,9,19,derive_shared_key,0.425828
ITER,FLINT,9,20,derive_shared_key,0.303111
ITER,FLINT,9,21,derive_shared_key,0.269794
ITER,FLINT,9,22,derive_shared_key,0.258884
ITER,FLINT,9,23,derive_shared_key,0.303833
ITER,FLINT,9,24,derive_shared_key,0.273610
SUMMARY,FLINT,9,,derive_shared_key_avg,0.288040
ITER,FLINT,10,0,derive_shared_key,0.286783
ITER,FLINT,10,1,derive_shared_key,0.335340
ITER,FLINT,10,2,derive_shared_key,0.289115
ITER,FLINT,10,3,derive_shared_key,0.334224
ITER,FLINT,10,4,derive_shared_key,0.308526
ITER,FLINT,10,5,derive_shared_key,0.331839
ITER,FLINT,10,6,derive_shared_key,0.327595
ITER,FLINT,10,7,derive_shared_key,0.295903
ITER,FLINT,10,8,derive_shared_key,0.335689
ITER,FLINT,10,9,derive_shared_key,0.486235
ITER,FLINT,10,10,derive_shared_key,0.335177
ITER,FLINT,10,11,derive_shared_key,0.314094
ITER,FLINT,10,12,derive_shared_key,0.288107
ITER,FLINT,10,13,derive_shared_key,0.289161
ITER,FLINT,10,14,derive_shared_key,0.320492
ITER,FLINT,10,15,derive_shared_key,0.337216
ITER,FLINT,10,16,derive_shared_key,0.337287
ITER,FLINT,10,17,derive_shared_key,0.294204
ITER,FLINT,10,18,derive_shared_key,0.287597
ITER,FLINT,10,19,derive_shared_key,0.333396
ITER,FLINT,10,20,derive_shared_key,0.326661
ITER,FLINT,10,21,derive_shared_key,0.329809
ITER,FLINT,10,22,derive_shared_key,0.308349
ITER,FLINT,10,23,derive_shared_key,0.333361
ITER,FLINT,10,24,derive_shared_key,0.332353
SUMMARY,FLINT,10,,derive_shared_key_avg,0.323941
ITER,FLINT,11,0,derive_shared_key,0.430015
ITER,FLINT,11,1,derive_shared_key,0.313168
ITER,FLINT,11,2,derive_shared_key,0.312553
ITER,FLINT,11,3,derive_shared_key,0.312790
ITER,FLINT,11,4,derive_shared_key,0.326390
ITER,FLINT,11,5,derive_shared_key,0.382161
ITER,FLINT,11,6,derive_shared_key,0.463582
ITER,FLINT,11,7,derive_shared_key,0.364644
ITER,FLINT,11,8,derive_shared_key,0.361578
ITER,FLINT,11,9,derive_shared_key,0.365104
ITER,FLINT,11,10,derive_shared_key,0.347290
ITER,FLINT,11,11,derive_shared_key,0.365421
ITER,FLINT,11,12,derive_shared_key,0.333582
ITER,FLINT,11,13,derive_shared_key,0.319971
ITER,FLINT,11,14,derive_shared_key,0.364687
ITER,FLINT,11,15,derive_shared_key,0.489557
ITER,FLINT,11,16,derive_shared_key,0.326125
ITER,FLINT,11,17,derive_shared_key,0.339328
ITER,FLINT,11,18,derive_shared_key,0.352348
ITER,FLINT,11,19,derive_shared_key,0.364833
ITER,FLINT,11,20,derive_shared_key,0.364932
ITER,FLINT,11,21,derive_shared_key,0.390533
ITER,FLINT,11,22,derive_shared_key,0.334918
ITER,FLINT,11,23,derive_shared_key,0.321301
ITER,FLINT,11,24,derive_shared_key,0.312638
SUMMARY,FLINT,11,,derive_shared_key_avg,0.358378
ITER,FLINT,12,0,derive_shared_key,0.397227
ITER,FLINT,12,1,derive_shared_key,0.478037
ITER,FLINT,12,2,derive_shared_key,0.349436
ITER,FLINT,12,3,derive_shared_key,0.369612
ITER,FLINT,12,4,derive_shared_key,0.361500
ITER,FLINT,12,5,derive_shared_key,0.353382
ITER,FLINT,12,6,derive_shared_key,0.398519
ITER,FLINT,12,7,derive_shared_key,0.544695
ITER,FLINT,12,8,derive_shared_key,0.342060
ITER,FLINT,12,9,derive_shared_key,0.341456
ITER,FLINT,12,10,derive_shared_key,0.341484
ITER,FLINT,12,11,derive_shared_key,0.388842
ITER,FLINT,12,12,derive_shared_key,0.397044
ITER,FLINT,12,13,derive_shared_key,0.530920
ITER,FLINT,12,14,derive_shared_key,0.375236
ITER,FLINT,12,15,derive_shared_key,0.398255
ITER,FLINT,12,16,derive_shared_key,0.571860
ITER,FLINT,12,17,derive_shared_key,0.360971
ITER,FLINT,12,18,derive_shared_key,0.353505
ITER,FLINT,12,19,derive_shared_key,0.344797
ITER,FLINT,12,20,derive_shared_key,0.398606
ITER,FLINT,12,21,derive_shared_key,0.399050
ITER,FLINT,12,22,derive_shared_key,0.379137
ITER,FLINT,12,23,derive_shared_key,0.398317
ITER,FLINT,12,24,derive_shared_key,0.568413
SUMMARY,FLINT,12,,derive_shared_key_avg,0.405694
ITER,FLINT,13,0,derive_shared_key,0.373212
ITER,FLINT,13,1,derive_shared_key,0.431507
ITER,FLINT,13,2,derive_shared_key,0.483920
ITER,FLINT,13,3,derive_shared_key,0.425698
ITER,FLINT,13,4,derive_shared_key,0.415051
ITER,FLINT,13,5,derive_shared_key,0.430495
ITER,FLINT,13,6,derive_shared_key,0.561328
ITER,FLINT,13,7,derive_shared_key,0.383183
ITER,FLINT,13,8,derive_shared_key,0.413339
ITER,FLINT,13,9,derive_shared_key,0.431770
ITER,FLINT,13,10,derive_shared_key,0.598008
ITER,FLINT,13,11,derive_shared_key,0.376745
ITER,FLINT,13,12,derive_shared_key,0.373855
ITER,FLINT,13,13,derive_shared_key,0.384618
ITER,FLINT,13,14,derive_shared_key,0.431763
ITER,FLINT,13,15,derive_shared_key,0.500106
ITER,FLINT,13,16,derive_shared_key,0.412370
ITER,FLINT,13,17,derive_shared_key,0.485290
ITER,FLINT,13,18,derive_shared_key,0.408403
ITER,FLINT,13,19,derive_shared_key,0.377226
ITER,FLINT,13,20,derive_shared_key,0.416928
ITER,FLINT,13,21,derive_shared_key,0.431518
ITER,FLINT,13,22,derive_shared_key,0.430995
ITER,FLINT,13,23,derive_shared_key,0.598301
ITER,FLINT,13,24,derive_shared_key,0.376619
SUMMARY,FLINT,13,,derive_shared_key_avg,0.438090
ITER,FLINT,14,0,derive_shared_key,0.423736
ITER,FLINT,14,1,derive_shared_key,0.441554
ITER,FLINT,14,2,derive_shared_key,0.463316
ITER,FLINT,14,3,derive_shared_key,0.502597
ITER,FLINT,14,4,derive_shared_key,0.442249
ITER,FLINT,14,5,derive_shared_key,0.463724
ITER,FLINT,14,6,derive_shared_key,0.508502
ITER,FLINT,14,7,derive_shared_key,0.421666
ITER,FLINT,14,8,derive_shared_key,0.410476
ITER,FLINT,14,9,derive_shared_key,0.463102
ITER,FLINT,14,10,derive_shared_key,0.652523
ITER,FLINT,14,11,derive_shared_key,0.408423
ITER,FLINT,14,12,derive_shared_key,0.457176
ITER,FLINT,14,13,derive_shared_key,0.463830
ITER,FLINT,14,14,derive_shared_key,0.442627
ITER,FLINT,14,15,derive_shared_key,0.608499
ITER,FLINT,14,16,derive_shared_key,0.538680
ITER,FLINT,14,17,derive_shared_key,0.464326
ITER,FLINT,14,18,derive_shared_key,0.464807
ITER,FLINT,14,19,derive_shared_key,0.537810
ITER,FLINT,14,20,derive_shared_key,0.463783
ITER,FLINT,14,21,derive_shared_key,0.410965
ITER,FLINT,14,22,derive_shared_key,0.426814
ITER,FLINT,14,23,derive_shared_key,0.464252
ITER,FLINT,14,24,derive_shared_key,0.483112
SUMMARY,FLINT,14,,derive_shared_key_avg,0.473142
ITER,FLINT,15,0,derive_shared_key,0.432721
ITER,FLINT,15,1,derive_shared_key,0.500021
ITER,FLINT,15,2,derive_shared_key,0.438919
ITER,FLINT,15,3,derive_shared_key,0.429259
ITER,FLINT,15,4,derive_shared_key,0.503557
ITER,FLINT,15,5,derive_shared_key,0.437323
ITER,FLINT,15,6,derive_shared_key,0.481510
ITER,FLINT,15,7,derive_shared_key,0.491519
ITER,FLINT,15,8,derive_shared_key,0.666659
ITER,FLINT,15,9,derive_shared_key,0.483802
ITER,FLINT,15,10,derive_shared_key,0.497017
ITER,FLINT,15,11,derive_shared_key,0.520885
ITER,FLINT,15,12,derive_shared_key,0.429977
